336,225,0,10230
330,229,0,10232
338,222,0,10233
333,222,0,10234
338,224,0,10235
333,220,0,10235
337,222,0,10236
335,228,0,10236
336,227,0,10237
332,220,0,10237
334,222,0,10238
332,226,0,10238
334,227,0,10238
331,227,0,10238
338,220,0,10238
331,220,0,10238
331,221,0,10239
332,221,0,10239
336,222,0,10239
336,223,0,10239
330,223,0,10239
330,224,0,10240
334,224,0,10240
332,224,0,10240
336,224,0,10240
334,225,0,10240
333,225,0,10240
339,225,0,10240
330,225,0,10240
330,227,0,10240
337,227,0,10240
332,227,0,10240
336,226,0,10241
339,226,0,10241
334,226,0,10241
334,229,0,10241
339,229,0,10241
337,229,0,10241
332,229,0,10241
333,229,0,10241
335,229,0,10241
331,228,0,10242
332,228,0,10242
334,228,0,10242
338,228,0,10242
334,221,0,10242
335,221,0,10242
337,221,0,10242
336,221,0,10242
339,221,0,10242
337,220,0,10242
336,220,0,10242
334,223,0,10243
339,223,0,10243
335,223,0,10243
332,223,0,10243
332,222,0,10243
339,222,0,10243
333,224,0,10243
339,224,0,10243
337,225,0,10244
332,225,0,10244
338,227,0,10244
333,227,0,10244
335,227,0,10244
339,227,0,10244
331,226,0,10244
330,226,0,10244
335,226,0,10244
333,226,0,10244
337,226,0,10244
331,229,0,10245
338,229,0,10245
330,228,0,10245
333,228,0,10245
337,228,0,10245
339,220,0,10245
334,220,0,10245
335,220,0,10245
333,221,0,10246
330,221,0,10246
330,222,0,10246
335,222,0,10246
331,222,0,10246
331,223,0,10246
333,223,0,10246
331,224,0,10247
335,224,0,10247
335,225,0,10248
331,225,0,10248
339,228,0,10248
336,229,0,10248
338,226,0,10249
338,221,0,10249
336,228,0,10256
338,225,0,10257
337,224,0,10257
330,220,0,10266
336,225,0,10286
338,222,0,10294
330,229,0,10299
337,222,0,10301
338,224,0,10303
333,220,0,10304
336,227,0,10306
336,222,0,10306
331,227,0,10307
336,223,0,10308
339,225,0,10308
336,226,0,10308
339,229,0,10309
333,222,0,10309
334,222,0,10309
332,221,0,10311
335,228,0,10311
332,226,0,10312
334,225,0,10312
338,220,0,10313
336,224,0,10313
334,224,0,10313
332,224,0,10313
338,228,0,10313
334,227,0,10313
334,226,0,10314
336,221,0,10314
330,225,0,10315
332,227,0,10315
337,229,0,10315
337,227,0,10316
334,228,0,10316
338,223,0,10316
335,229,0,10316
332,228,0,10317
339,226,0,10317
337,221,0,10317
330,224,0,10318
332,229,0,10318
333,229,0,10318
337,220,0,10318
332,220,0,10318
335,223,0,10319
339,223,0,10319
