330,220,0,10229
330,220,1,11189
330,220,1,11320
330,220,1,11816
330,220,1,12722
330,220,1,13782
330,220,1,38104
330,220,1,51248
330,220,1,51265
330,220,1,51282
330,220,1,51300
330,220,1,51318
330,220,1,51336
330,220,1,51356
330,220,1,51376
330,220,1,51410
330,220,0,51621
330,220,0,51685
330,220,1,51824
330,220,1,51846
330,220,0,52100
330,220,0,52159
330,220,1,52320
330,220,1,52341
330,220,0,52556
330,220,0,52619
330,220,0,52679
330,220,1,52758
330,220,1,52781
330,220,1,52889
330,220,0,52980
330,220,0,53032
330,220,0,53085
330,220,0,53134
330,220,1,53255
330,220,1,53287
330,220,0,53501
330,220,0,53566
330,220,0,53622
330,220,1,53721
330,220,1,53774
330,220,1,53825
330,220,0,53917
330,220,0,53972
330,220,0,54020
330,220,0,54065
330,220,1,54241
330,220,1,54259
330,220,0,54464
330,220,0,54525
330,220,0,54579
330,220,1,54673
330,220,1,54695
330,220,1,54781
330,220,0,54912
330,220,0,54967
330,220,0,55022
330,220,1,55164
330,220,1,55209
330,220,0,55396
330,220,0,55462
330,220,0,55510
330,220,1,55645
330,220,1,55668
330,220,0,55900
330,220,0,55960
330,220,0,56016
330,220,1,56089
330,220,1,56179
330,220,0,56352
330,220,0,56410
330,220,0,56463
330,220,1,56597
330,220,1,56618
330,220,0,56856
330,220,0,56919
330,220,1,57076
330,220,1,57105
330,220,0,57323
330,220,0,57381
330,220,0,57433
330,220,1,57558
330,220,0,57617
330,220,0,57652
330,220,0,57703
330,220,0,57750
330,220,0,57797
330,220,0,57852
330,220,0,57905
330,220,1,58007
330,220,1,58027
330,220,1,58077
330,220,1,58175
330,220,0,58262
330,220,0,58332
330,220,0,58388
330,220,1,58482
330,220,1,58505
330,220,1,58594
330,220,0,58734
330,220,0,58793
330,220,0,58847
330,220,1,58987
330,220,1,59008
330,220,1,59120
330,220,0,59192
330,220,0,59244
330,220,0,59293
330,220,0,59348
330,220,1,59446
330,220,1,59468
330,220,1,59577
330,220,0,59671
330,220,0,59727
330,220,0,59780
330,220,0,59831
330,220,1,59925
330,220,1,59964
330,220,1,60032
330,220,0,60169
330,220,0,60229
330,220,0,60279
330,220,1,60421
330,220,1,60445
330,220,0,60661
330,220,0,60721
330,220,0,60775
330,220,1,60866
330,220,1,60887
330,220,1,61009
330,220,0,61088
330,220,1,61090
330,220,0,61114
330,220,1,61115
330,220,0,61129
330,220,1,61130
330,220,0,61141
330,220,1,61142
330,220,0,61153
330,220,1,61154
330,220,0,61173
330,220,1,61174
330,220,0,61193
330,220,1,61194
330,220,0,61220
330,220,1,61221
330,220,0,61262
330,220,1,61263
330,220,1,61348
330,220,1,61393
330,220,1,61435
330,220,1,61473
330,220,1,61512
330,220,1,61814
330,220,1,61863
330,220,1,61914
330,220,1,61965
330,220,0,62173
330,220,1,62174
330,220,1,62314
330,220,1,62391
330,220,0,62613
330,220,1,62613
330,220,0,62696
330,220,1,62697
330,220,1,62755
330,220,1,62812
330,220,1,62867
330,220,1,62936
330,220,0,63043
330,220,1,63044
330,220,0,63106
330,220,1,63107
330,220,0,63181
330,220,1,63182
330,220,1,63246
330,220,1,63319
330,220,1,63378
330,220,0,63540
330,220,1,63541
330,220,0,63614
330,220,1,63615
330,220,1,63761
330,220,1,63827
330,220,0,64017
330,220,1,64018
330,220,0,64077
330,220,1,64078
330,220,1,64246
330,220,1,64302
330,220,0,64509
330,220,1,64510
330,220,0,64584
330,220,1,64585
330,220,1,64711
330,220,1,64770
330,220,1,64837
330,220,0,64961
330,220,1,64962
330,220,0,65018
330,220,1,65019
330,220,0,65084
330,220,1,65085
330,220,1,65177
330,220,1,65237
330,220,1,65338
330,220,0,65432
330,220,1,65433
330,220,0,65493
330,220,1,65494
330,220,0,65576
330,220,1,65577
330,220,1,65629
330,220,1,65683
330,220,1,65739
330,220,1,65826
330,220,0,65910
330,220,1,65911
330,220,0,65975
330,220,1,65976
330,220,0,66040
330,220,1,66041
330,220,1,66094
330,220,1,66156
330,220,1,66228
330,220,0,66401
330,220,1,66402
330,220,0,66475
330,220,1,66476
330,220,1,66634
330,220,1,66712
330,220,0,66891
330,220,1,66892
330,220,0,66958
330,220,1,66959
330,220,1,67123
330,220,1,67179
330,220,0,67394
330,220,1,67395
330,220,0,67467
330,220,1,67467
330,220,1,67545
330,220,1,67604
330,220,1,67678
330,220,0,67831
330,220,1,67832
330,220,0,67907
330,220,1,67908
330,220,1,68075
330,220,1,68152
330,220,0,68327
330,220,1,68328
330,220,0,68390
330,220,1,68390
330,220,1,68526
330,220,1,68586
330,220,1,68659
330,220,0,68749
330,220,1,68750
330,220,0,68820
330,220,1,68820
330,220,0,68884
330,220,1,68884
330,220,1,68994
330,220,1,69054
330,220,1,69120
330,220,0,69271
330,220,1,69272
330,220,0,69342
330,220,1,69343
330,220,1,69515
330,220,1,69589
330,220,0,69743
330,220,1,69744
330,220,0,69832
330,220,1,69833
330,220,1,69959
330,220,1,70032
330,220,0,70249
330,220,1,70250
330,220,0,70317
330,220,1,70318
330,220,1,70435
330,220,1,70498
330,220,1,70581
330,220,0,70679
330,220,1,70680
330,220,0,70754
330,220,1,70755
330,220,1,70959
330,220,1,71032
330,220,0,71179
330,220,1,71180
330,220,0,71252
330,220,1,71253
330,220,1,71414
330,220,1,71486
330,220,0,71680
330,220,1,71680
330,220,0,71740
330,220,1,71741
330,220,1,71859
330,220,1,71918
330,220,1,72005
330,220,0,72109
330,220,1,72110
330,220,0,72179
330,220,1,72179
330,220,0,72247
330,220,1,72247
330,220,1,72325
330,220,1,72382
330,220,1,72438
330,220,0,72616
330,220,1,72616
330,220,0,72688
330,220,1,72689
330,220,1,72839
330,220,1,72898
330,220,0,73116
330,220,1,73117
330,220,0,73192
330,220,1,73193
330,220,1,73277
330,220,1,73342
330,220,1,73429
330,220,0,73532
330,220,1,73533
330,220,0,73603
330,220,1,73604
330,220,0,73671
330,220,1,73672
330,220,1,73767
330,220,1,73815
330,220,1,73878
330,220,0,74058
330,220,1,74059
330,220,0,74138
330,220,1,74139
330,220,1,74239
330,220,1,74305
330,220,1,74395
330,220,0,74489
330,220,1,74490
330,220,0,74556
330,220,1,74557
330,220,0,74629
330,220,1,74630
330,220,1,74717
330,220,1,74777
330,220,1,74861
330,220,0,74984
330,220,1,74984
330,220,0,75048
330,220,1,75049
330,220,0,75113
330,220,1,75113
330,220,1,75180
330,220,1,75248
330,220,1,75313
330,220,0,75482
330,220,1,75483
330,220,0,75558
330,220,1,75559
330,220,1,75682
330,220,1,75732
330,220,1,75805
330,220,0,75930
330,220,1,75931
330,220,0,76003
330,220,1,76004
330,220,0,76064
330,220,1,76065
330,220,1,76140
330,220,1,76201
330,220,1,76266
330,220,0,76434
330,220,1,76434
330,220,0,76492
330,220,1,76493
330,220,1,76665
330,220,1,76747
330,220,0,76908
330,220,1,76909
330,220,0,76974
330,220,1,76975
330,220,1,77138
330,220,1,77202
330,220,0,77397
330,220,1,77398
330,220,0,77475
330,220,1,77476
330,220,1,77603
330,220,1,77676
330,220,0,77889
330,220,1,77890
330,220,0,77963
330,220,1,77964
330,220,1,78052
330,220,1,78113
330,220,1,78192
330,220,0,78329
330,220,1,78330
330,220,0,78412
330,220,1,78412
330,220,1,78556
330,220,1,78618
330,220,1,78681
330,220,0,78800
330,220,1,78801
330,220,0,78864
330,220,1,78865
330,220,0,78922
330,220,1,78923
330,220,1,79026
330,220,1,79094
330,220,1,79173
330,220,0,79274
330,220,1,79275
330,220,0,79361
330,220,1,79362
330,220,1,79514
330,220,1,79580
330,220,0,79798
330,220,1,79799
330,220,0,79869
330,220,1,79870
330,220,1,79962
330,220,1,80044
330,220,1,80118
330,220,0,80236
330,220,1,80237
330,220,0,80298
330,220,1,80299
330,220,0,80365
330,220,1,80366
330,220,1,80444
330,220,1,80507
330,220,1,80584
330,220,0,80750
330,220,1,80751
330,220,0,80829
330,220,1,80829
330,220,1,80934
330,220,1,81001
330,220,1,81086
330,220,0,81189
330,220,1,81190
330,220,0,81247
330,220,1,81247
330,220,0,81318
330,220,1,81318
330,220,1,81387
330,220,1,81454
330,220,1,81519
330,220,0,81686
330,220,1,81687
330,220,0,81752
330,220,1,81752
330,220,1,81929
330,220,1,82000
330,220,0,82175
330,220,1,82176
330,220,0,82245
330,220,1,82246
330,220,1,82381
330,220,1,82439
330,220,0,82659
330,220,1,82660
330,220,0,82733
330,220,1,82734
330,220,1,82841
330,220,1,82911
330,220,1,82984
330,220,0,83092
330,220,1,83092
330,220,0,83170
330,220,1,83171
330,220,1,83347
330,220,1,83418
330,220,0,83595
330,220,1,83596
330,220,0,83670
330,220,1,83670
330,220,1,83815
330,220,1,83880
330,220,0,84092
330,220,1,84093
330,220,0,84157
330,220,1,84158
330,220,1,84271
330,220,1,84324
330,220,1,84387
330,220,0,84547
330,220,1,84547
330,220,0,84614
330,220,1,84614
330,220,1,84785
330,220,1,84857
330,220,0,85026
330,220,1,85027
330,220,0,85092
330,220,1,85092
330,220,1,85243
330,220,1,85313
330,220,0,85524
330,220,1,85525
330,220,0,85599
330,220,1,85600
330,220,1,85718
330,220,1,85778
330,220,1,85864
330,220,0,85947
330,220,1,85948
330,220,0,86022
330,220,1,86023
330,220,0,86092
330,220,1,86093
330,220,1,86159
330,220,1,86213
330,220,1,86276
330,220,0,86469
330,220,1,86470
330,220,0,86532
330,220,1,86533
330,220,1,86698
330,220,1,86762
330,220,0,86943
330,220,1,86944
330,220,0,87018
330,220,1,87019
330,220,1,87157
330,220,1,87224
330,220,0,87425
